stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202401,MM,1604209000,I,미얀마,동남아국가연합,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,2633.528,6132
202401,MM,1605211000,I,미얀마,동남아국가연합,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수입,1625,11700
202401,MM,1605219000,I,미얀마,동남아국가연합,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,2000,13600
202401,MM,1605290000,I,미얀마,동남아국가연합,새우류(조제 또는 저장처리),수입,3120,14228
202401,MM,2008995010,I,미얀마,동남아국가연합,김,수입,1.4,2
202401,MM,2104102000,I,미얀마,동남아국가연합,"어류의 수우프, 브로드와 수우프 브로드 제조용 조제품",수입,4.357,11
202401,MM,2301201000,I,미얀마,동남아국가연합,어류의 분.조분 및 펠리트,수입,160000.5,272001
202401,MM,2501009010,I,미얀마,동남아국가연합,식염,수입,19.919,82
202401,MN,1604191020,I,몽고,,전갱이(밀폐용기에넣은것),수입,3.442,22
202401,MN,1605631000,I,몽고,,해파리(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,2.354,18
202401,MN,2501001010,I,몽고,,암염(岩鹽),수입,4,300
202401,MO,0511996000,I,마카오,,동물성의해면,수입,.09,3
202401,MR,0303399000,I,모리타니아,,기타넙치류(냉동),수입,3890,11697
202401,MR,0303821000,I,모리타니아,,가오리(냉동),수입,10680,38990
202401,MR,0303892000,I,모리타니아,,갈치(냉동),수입,280,616
202401,MR,0307521000,I,모리타니아,,문어,수입,141819.6,1371216
202401,MR,1605599090,I,모리타니아,,연체동물 기타(조제 또는 저장처리)(기타),수입,7080,42442
202401,MT,0303451000,I,몰타,유럽연합,대서양 참다랑어(냉동)(터너스 티너스),수입,4554.8,59694
202401,MT,0303990000,I,몰타,유럽연합,기타,수입,1469,15711
202401,MU,0304879000,I,모리셔스,,다랑어 기타(냉동한 피레트),수입,490,4572
202401,MX,0303530000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,2874450,1286513
202401,MX,0303591000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,삼치[스콤버로모러스(Scomberomorus)종],수입,2200,3630
202401,MX,0303899099,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,기타어류(냉동),수입,283590,339779
202401,MX,0306149090,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,갑각류 기타(냉동한 것)(훈제한것 외 기타),수입,22210,87729
202401,MX,0307432010,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,870,2262
202401,MX,0307922000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,소라,수입,216870,1358613
202401,MX,0308210000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,성게(산 것 신선 또는 냉장한 것),수입,112.48,10680
202401,MX,0308304000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,해파리(염장 또는 염수장한 것),수입,109581,130386
202401,MX,1605619000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,해삼(조제 또는 저장처리)기타,수입,38660,116740
202401,MX,2008995010,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수입,1.275,20
202401,MX,2301201000,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,어류의 분.조분 및 펠리트,수입,24000,50450
202401,MX,2501001020,I,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,천일염,수입,73548,54142
202401,MY,0301119000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,기타(활어)(비단잉어 외  민물의 것),수입,335,20037
202401,MY,0305491000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,멸치(훈제/피레트포함),수입,1,3
202401,MY,0305599000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수입,.8,3
202401,MY,0306171090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타),수입,2160,32657
202401,MY,0306179091,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,흰다리새우{리토페나에수스바나메이),수입,119215,870553
202401,MY,0306179099,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,기타,수입,184621.8,2167135
202401,MY,0306959020,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,건조한 것,수입,3.161,25
202401,MY,0307431090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,기타,수입,47151.2,352748
202401,MY,0307523000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,쭈꾸미,수입,4128,28981
202401,MY,0307929000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,기타,수입,46171.8,330097
202401,MY,0308901090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,수생무척추동물의 기타(산 것),수입,335,8930
202401,MY,1604141019,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,.6,3
202401,MY,1604191090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,1.6,4
202401,MY,1604204090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,생선묵(게맛의 것 이외 기타),수입,7320,33470
202401,MY,1604209000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,9868.61,83268
202401,MY,1605579000,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,전복(조제 또는 저장처리) 기타,수입,7083,153831
202401,MY,2501009090,I,말레이시아,동남아국가연합/아시아.태평양 경제협력체,"기타소금,해수",수입,.1,10
202401,NG,0303399000,I,나이지리아,,기타넙치류(냉동),수입,.5,24
202401,NG,0305391000,I,나이지리아,,기타어류의 피레트(건조한것),수입,5,8
202401,NG,0305790000,I,나이지리아,,기타 어류의 머리 꼬리,수입,4.5,159
202401,NG,0306994000,I,나이지리아,,훈제한 것,수입,6,40
202401,NG,1605690000,I,나이지리아,,"기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외",수입,1.7,20
202401,NL,0106199000,I,네덜란드,유럽연합/경제협력개발기구,기타 포유동물,수입,75,3571
202401,NL,0303540000,I,네덜란드,유럽연합/경제협력개발기구,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수입,115164,236144
202401,NL,0303680000,I,네덜란드,유럽연합/경제협력개발기구,"블루 화이팅스(마이크로메시스티우스 포우타소우,마이크로메시스티우스 오스트랄리스)",수입,880323,374760
202401,NL,0304899000,I,네덜란드,유럽연합/경제협력개발기구,기타어류의 기타(냉동한 피레트),수입,10000,34763
202401,NL,0307432010,I,네덜란드,유럽연합/경제협력개발기구,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,41000,126330
202401,NL,1504200000,I,네덜란드,유럽연합/경제협력개발기구,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,3200.45,66613
202401,NL,2501009010,I,네덜란드,유럽연합/경제협력개발기구,식염,수입,120,430
202401,NO,0302140000,I,노르웨이,경제협력개발기구/유럽자유무역연합,대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코),수입,1558990.859,24893191
202401,NO,0303130000,I,노르웨이,경제협력개발기구/유럽자유무역연합,대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코),수입,85944.18,746727
202401,NO,0303540000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수입,2085500,4692953
202401,NO,0303899050,I,노르웨이,경제협력개발기구/유럽자유무역연합,볼낙(냉동)(적어를 포함한다),수입,5940,12588
202401,NO,0304410000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"태평양 연어(옹코링쿠스- 넬카,고르부스카,케타,차비차,키수츠,마소,,로두루스, 대서양 연어(살모 살라,다뉴브 연어)",수입,623975.2,12143925
202401,NO,0304420000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"송어(살모 트루타,옹코링쿠스-미키스, 클라키,아구아보니타,길래,아파케, 크리소가스터)",수입,2437.49,53865
202401,NO,0304710000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)",수입,907.2,17822
202401,NO,0304810000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"태평양 연어(옹코링쿠스 -넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라),다뉴브 연어(후코 후코))",수입,3603.92,90843
202401,NO,0304831000,I,노르웨이,경제협력개발기구/유럽자유무역연합,가자미(냉동한 피레트),수입,9200,130790
202401,NO,0304895000,I,노르웨이,경제협력개발기구/유럽자유무역연합,고등어의것(냉동한 것),수입,457684,2574397
202401,NO,0304899000,I,노르웨이,경제협력개발기구/유럽자유무역연합,기타어류의 기타(냉동한 피레트),수입,3000,17685
202401,NO,0305410000,I,노르웨이,경제협력개발기구/유럽자유무역연합,"태평양 연어(옹코링쿠스- 넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라), 다뉴브 연어(후코 후코))",수입,14.5,269
202401,NO,0306339000,I,노르웨이,경제협력개발기구/유럽자유무역연합,게(기타),수입,5897.91,323896
202401,NO,0309100000,I,노르웨이,경제협력개발기구/유럽자유무역연합,식용어류분,수입,6.97,45
202401,NO,1212299099,I,노르웨이,경제협력개발기구/유럽자유무역연합,해초류와 기타조류 기타(기타),수입,10000,27650
202401,NO,1504200000,I,노르웨이,경제협력개발기구/유럽자유무역연합,어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다],수입,3.4,273
202401,NO,1604320000,I,노르웨이,경제협력개발기구/유럽자유무역연합,캐비아 대용물,수입,76242.56,638856
202401,NZ,0106199000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타 포유동물,수입,10,696
202401,NZ,0302130000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"태평양연어(옹코링쿠스-넬카,고르부스카,케타,차비차,키수츠,마소,로드루스)",수입,622.14,13456
202401,NZ,0303680000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"블루 화이팅스(마이크로메시스티우스 포우타소우,마이크로메시스티우스 오스트랄리스)",수입,6006,8809
202401,NZ,0303699000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타(냉동)(새꼬리민태 외 기타),수입,1550,2017
202401,NZ,0303810000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,곱상어와 기타 상어(냉동),수입,10256.28,13101
202401,NZ,0303822000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,홍어(냉동),수입,25271,86111
202401,NZ,0303899099,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,19506,46334
202401,NZ,0303912090,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,48842.5,231961
202401,NZ,0304810000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"태평양 연어(옹코링쿠스 -넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라),다뉴브 연어(후코 후코))",수입,162,5670
202401,NZ,0305410000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"태평양 연어(옹코링쿠스- 넬카,고르부스카,케타,차비차,키수츠,마소,로두루스), 대서양 연어(살모 살라), 다뉴브 연어(후코 후코))",수입,86.4,4406
202401,NZ,0307320000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수입,11372.36,70988
202401,NZ,0307992900,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(건조),수입,1575,59699
202401,NZ,0309902000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,식용어류분,수입,2000,68080
202401,NZ,1605539000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,홍합(조제 또는 저장처리)(기타),수입,80496.8,625442
202401,NZ,2102204090,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,스리루리나 효모(기타),수입,174.42,25495
202401,NZ,2104102000,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"어류의 수우프, 브로드와 수우프 브로드 제조용 조제품",수입,1.76,64
202401,NZ,2501009010,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,식염,수입,1.193,12
202401,NZ,2501009020,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,순염화나트륨,수입,375200.425,131056
202401,NZ,2501009090,I,뉴질랜드,아시아.태평양 경제협력체/경제협력개발기구,"기타소금,해수",수입,176.264,3827
